gene	protein	rna	methylation
FBXO44	0.436586762436574	0.7144498574562824	1.0
GABRB3	0.436586762436574	0.0413609711724737	1.0
GOLIM4	0.436586762436574	0.7314370374687333	1.0
GPS1	0.436586762436574	0.2334279188547616	1.0
IVD	0.436586762436574	0.5480226443199718	1.0
KDM2A	0.436586762436574	0.6643231183501889	1.0
KIAA1324	0.436586762436574	1.0	1.0
L1CAM	0.436586762436574	0.5480226443199718	1.0
LAMC3	0.436586762436574	0.9189519681101626	1.0
LYRM7	0.436586762436574	0.7715543658109477	1.0
LZTS1	0.436586762436574	0.0047445310340332	1.0
LZTS3	0.436586762436574	0.2042685964306006	1.0
MAD1L1	0.436586762436574	0.0389554354659739	1.0
MATK	0.436586762436574	0.9369215669136052	1.0
MYOM1	0.436586762436574	0.0991773443342647	1.0
PAGR1	0.436586762436574	0.7485511656250495	1.0
PAICS	0.436586762436574	0.8298689852229656	1.0
PCLO	0.436586762436574	0.7550330894072772	1.0
PPAT	0.436586762436574	0.6370674281332944	1.0
PPP1R12A	0.436586762436574	0.6643231183501889	1.0
PURA	0.436586762436574	0.0715439325890635	1.0
RHOJ	0.436586762436574	0.0278816666455329	1.0
RHOQ	0.436586762436574	0.0781511705821627	1.0
SDCCAG8	0.436586762436574	0.2962895404660722	2.382770822290047e-10
SHOC2	0.436586762436574	0.0150889638462656	1.0
SIRT2	0.436586762436574	0.0025983229755959	1.0
SKAP2	0.436586762436574	0.0118122596655726	1.0
SLC25A42	0.436586762436574	0.3772694460966226	1.466595441119524e-07
SLITRK3	0.436586762436574	0.8298689852229656	1.0
SNPH	0.436586762436574	0.800578725811299	1.0
TBC1D2	0.436586762436574	0.6155941844001098	1.0
TECR	0.436586762436574	0.2273821217595493	1.0
TJP1	0.436586762436574	0.7144498574562824	1.0
TNPO2	0.436586762436574	0.2586938892477093	1.0
TOLLIP	0.436586762436574	0.0089177806511377	1.0
TONSL	0.436586762436574	0.2998720734618511	1.0
TRIM21	0.436586762436574	0.0373897718807785	1.0
TRMT10A	0.436586762436574	0.705807030527366	1.0
TTC30A	0.436586762436574	1.0	1.0
U2SURP	0.436586762436574	0.0690264114126459	1.0
VPS36	0.436586762436574	0.8239914673127718	1.0
VPS45	0.436586762436574	0.0165959525250089	1.0
PTP4A3	0.437024403987	0.5839710510411974	1.0
RFX7	0.437024403987	0.0574604021539389	1.0
CECR2	0.437555019314334	0.000599394460033	3.427258412240889e-06
DNAJC28	0.437643035342253	0.9416568956979976	1.0
GEM	0.438180168600363	0.3690407450339801	1.0
UVSSA	0.438259911756037	0.3856053411460773	1.0
ACAP1	0.438305623435415	0.0013900111693605	1.4892317639312792e-08
CHTF18	0.439040677545081	0.4514767363013169	1.0
RNF145	0.439040677545081	0.2554404386761641	1.0
PIGA	0.439302933548159	0.2965385140845209	0.6452308505127639
TARBP1	0.439302933548159	0.4378370407132128	1.0
KATNBL1	0.440713965829733	0.182839531981833	1.0
AR	0.441538461538462	0.508267608145204	1.0
FPR2	0.443697478991597	0.205048401504112	1.0
TTLL7	0.444592571500092	0.5839710510411974	1.0
ABCB6	0.445373097879417	0.037519551917221	1.0
ACSL6	0.445373097879417	0.2070648748677948	1.0
ARHGAP24	0.445373097879417	0.8831399713746723	2.382770822290047e-10
ARMCX2	0.445373097879417	0.5480226443199718	1.0
ATPIF1	0.445373097879417	1.0	1.0
BMS1	0.445373097879417	0.003866258959759	1.0
BRPF3	0.445373097879417	0.2185147716014262	1.0
C3	0.445373097879417	0.2998720734618511	1.0
CA9	0.445373097879417	0.6920105252800894	1.0
CASP7	0.445373097879417	0.3181968304116951	1.0
COPS3	0.445373097879417	0.2522142671992248	1.0
DENND3	0.445373097879417	0.7889349830171634	1.0
EDC3	0.445373097879417	0.0330367604070019	1.0
EEF1AKMT2	0.445373097879417	0.0022882554918813	1.0
EIF1AD	0.445373097879417	0.2395816172573171	1.0
EIF3H	0.445373097879417	0.0019456187434759	1.0
ERC2	0.445373097879417	0.0165959525250089	1.0
FKBP1A	0.445373097879417	0.0244630957754126	1.0
FKBP1B	0.445373097879417	0.0881839367972738	1.0
FLOT1	0.445373097879417	0.0033273159879102	1.0
GPRIN1	0.445373097879417	0.4025964421549614	1.0
GRIP1	0.445373097879417	0.3492580788996129	1.0
GRK2	0.445373097879417	0.7542827808242072	1.0
HEATR6	0.445373097879417	0.0104118088395838	1.0
HMG20A	0.445373097879417	0.0165959525250089	1.0
HSPE1	0.445373097879417	0.4747118288658407	1.0
ITM2C	0.445373097879417	0.5379476761145676	1.0
LITAF	0.445373097879417	1.471015490216394e-05	1.429662493374028e-09
NAA30	0.445373097879417	0.2787890659184194	1.0
NOS1	0.445373097879417	0.8322173369108632	1.0
PCDHGA9	0.445373097879417	1.0	1.0
PDF	0.445373097879417	0.5582112198317967	1.0
PDLIM5	0.445373097879417	0.4794330266023305	1.0
PLCG2	0.445373097879417	0.800578725811299	1.0
PLXNA1	0.445373097879417	0.6316707981121067	1.0
PPM1H	0.445373097879417	0.6577824789798458	1.0
PPP2R2D	0.445373097879417	0.0012970111619134	1.0
PSME3	0.445373097879417	0.3144769640632613	1.0
RAB1A	0.445373097879417	0.8653148492104507	1.0
RALBP1	0.445373097879417	0.0439019108818546	1.0
RAP2B	0.445373097879417	0.0596171244007728	1.0
RBM19	0.445373097879417	0.1262063620942403	1.0
RCC2	0.445373097879417	0.0553427811007243	1.0
RPL23	0.445373097879417	0.0002407668135008	1.0
STK25	0.445373097879417	0.0618874827872338	1.0
TBC1D12	0.445373097879417	0.0702763727555591	1.0
TBC1D19	0.445373097879417	0.2426990549382874	1.0
TEX30	0.445373097879417	0.0023720228821676	1.0
TIMM17B	0.445373097879417	0.680885768260498	1.0
TMEM38B	0.445373097879417	0.7831298160210926	1.0
TPI1	0.445373097879417	0.092774735253686	1.0
TRAP1	0.445373097879417	0.1405451061898492	1.0
TTC1	0.445373097879417	0.0607563437041811	1.0
TUBA4A	0.445373097879417	0.0078146653033641	1.0
UQCR11	0.445373097879417	0.7947513859885488	1.0
WDSUB1	0.445373097879417	0.8950554637317519	1.0
YARS1	0.445373097879417	0.0512931645346805	1.0
ZC3H10	0.445373097879417	0.0072098305693489	1.0
ZFP36L2	0.445373097879417	0.1583551142765239	1.0
ZFP37	0.445373097879417	0.0127257887994534	1.0
ZHX1	0.445373097879417	0.8771915319695551	1.0
FHAD1	0.446295129864259	0.0009113679320915	1.0
CLSTN2	0.446737660676994	0.0014386137790779	1.0
JPH3	0.446737660676994	0.0024390807235203	1.0
SEMA6B	0.446737660676994	0.076793279454561	1.1913854111450234e-10
ZBED5	0.446895500695883	0.2857068381710433	1.0
ALKBH1	0.447663884716525	0.2998720734618511	1.0
MAGEH1	0.448176106059602	0.0039825239825297	0.027027027027027
ZBTB12	0.448176106059602	0.0032276004045993	1.0
KCNQ3	0.44841386891123	0.8593872366123328	1.0
STK32A	0.44890597888715	0.1448531055366745	1.0
KCNH2	0.449800772649932	0.9909799811377632	1.0
GNGT2	0.449800936339703	0.8890947219291804	1.0
SS18L2	0.450096046379406	0.0190890965409519	1.0
DUSP11	0.451536142630121	0.1363318248795889	1.0
LARGE1	0.452041069481143	0.0553427811007243	1.0
GAS8	0.452920301103724	0.044776157777883	1.0
PXDNL	0.453376058758648	0.8122650234744453	1.0
ABCG1	0.454259357818172	0.1702828424741421	1.0
ACOT7	0.454259357818172	0.5034021925331287	1.0
ALB	0.454259357818172	0.8475550398583394	1.0
ALDH1L2	0.454259357818172	0.0012093926181962	1.0
ALDOA	0.454259357818172	0.0195332645485801	1.0
ALKBH4	0.454259357818172	0.2156124396696581	1.0
ANXA6	0.454259357818172	0.1262063620942403	1.0
AP3B2	0.454259357818172	0.3529068822829372	1.0
APTX	0.454259357818172	0.9729443543493346	1.0
ARPP21	0.454259357818172	0.0066450339824041	1.0
BSCL2	0.454259357818172	0.3295209203588092	1.0
BSN	0.454259357818172	0.2462753495322598	1.0
C7orf26	0.454259357818172	1.0	1.0
CACNA1A	0.454259357818172	0.0012093926181962	1.0
CAMK1G	0.454259357818172	0.3107845423157232	0.0003047761651687
CAMKK1	0.454259357818172	0.5839710510411974	1.0
CAPN7	0.454259357818172	0.0553427811007243	1.0
CCDC82	0.454259357818172	0.0013900111693605	1.0
CHD9	0.454259357818172	0.1702828424741421	1.0
COL15A1	0.454259357818172	0.1654370020962573	1.0
COL2A1	0.454259357818172	0.7579622546808993	1.0
CPNE9	0.454259357818172	0.151494842900789	1.0
CPT1C	0.454259357818172	0.7889349830171634	1.0
CRABP1	0.454259357818172	0.9969265727804022	1.0
CTSS	0.454259357818172	0.3219441262314365	1.0
DBN1	0.454259357818172	0.0596415541735628	1.0
EP300	0.454259357818172	0.1242501281899313	1.0
FIG4	0.454259357818172	0.2494280073722331	1.0
GPD1L	0.454259357818172	0.8122650234744453	1.0
GTF2E2	0.454259357818172	0.26528275204396	1.0
HNRNPUL1	0.454259357818172	0.2127367248712365	1.0
IKBKB	0.454259357818172	0.5180687624492549	1.0
JPH1	0.454259357818172	0.0001523632048957	1.0
KIAA0513	0.454259357818172	0.7428328146704418	1.0
LMF2	0.454259357818172	0.0728292479158142	1.0
MRPS27	0.454259357818172	0.7608948989790502	1.0
MSANTD2	0.454259357818172	0.1678473934686426	1.0
MTX3	0.454259357818172	0.5891910241235689	1.0
NRF1	0.454259357818172	0.1630515641235619	1.0
NUDT21	0.454259357818172	0.0781511705821627	1.0
NUMBL	0.454259357818172	0.0574604021539389	1.0
PANK1	0.454259357818172	0.0019456187434759	1.0
PANX1	0.454259357818172	0.0064652925319974	1.0
POGK	0.454259357818172	0.0078146653033641	1.0
PPA2	0.454259357818172	0.9969932729397027	1.0
PSMA6	0.454259357818172	0.4479488459615089	1.0
RAB26	0.454259357818172	0.7657846682687334	1.0
REXO2	0.454259357818172	0.1752293295366328	0.000120406413469
RNF157	0.454259357818172	0.6920105252800894	1.0
RPAP1	0.454259357818172	0.151494842900789	1.0
SAP18	0.454259357818172	0.9549219503047696	1.0
SCFD1	0.454259357818172	0.1933460123583382	1.0
SH2D3C	0.454259357818172	0.3219441262314365	1.0
SLC12A4	0.454259357818172	0.6975970258880173	1.1913854111450234e-10
SLC30A3	0.454259357818172	0.9309278478807852	1.0
SLC9A3R1	0.454259357818172	1.0	1.0
SMAD2	0.454259357818172	0.0484135070408113	1.0
SNX4	0.454259357818172	0.0728292479158142	1.0
SRBD1	0.454259357818172	0.009892073791606	1.0
TAOK1	0.454259357818172	0.2070648748677948	1.0
TMED2	0.454259357818172	1.0	0.1957404321247943
TMPO	0.454259357818172	0.0553427811007243	1.0
TOMM40	0.454259357818172	0.5279625751604108	1.0
UBL7	0.454259357818172	0.7947513859885488	1.0
VTN	0.454259357818172	0.9969265781228512	1.0
WASHC2A	0.454259357818172	0.0020103881831644	1.0
WDR1	0.454259357818172	0.1059104607680627	1.0
ZNF280D	0.454259357818172	0.0405407577348735	1.0
KCNT1	0.455094805067292	0.8322174326827033	1.0
ESRRA	0.456572598629399	0.0991773443342647	1.1803055268213747e-06
HPD	0.456572598629399	0.0076084692275093	2.382770822290047e-10
PDE9A	0.456572598629399	0.7785616057446484	1.0
AFMID	0.457142857142857	0.4156166442962223	1.0
FAM222B	0.457390543168855	0.0728292479158142	1.0
ZNF274	0.457717434427446	0.0809227026438469	1.0
CTF1	0.459424124603243	0.0001197875452753	1.2665618305882744e-05
AKAP13	0.463244705418096	0.1363318248795889	1.0
ARHGEF25	0.463244705418096	0.0881839367972738	1.0
ASPN	0.463244705418096	0.1906805958038605	1.0
ATRN	0.463244705418096	0.9909799811377632	1.0
BBS7	0.463244705418096	0.3814240273847962	1.0
BRF1	0.463244705418096	0.6049731272721461	1.0
CDH9	0.463244705418096	0.5868635852096888	1.0
CEACAM8	0.463244705418096	0.601123343993224	1.0
CELF4	0.463244705418096	0.9849671803936888	2.662746393909128e-07
CHEK2	0.463244705418096	0.1560438823325411	1.0
CHP1	0.463244705418096	0.4069102830023189	1.0
CPLX3	0.463244705418096	1.0	1.0
CROCC	0.463244705418096	0.4889484989098217	1.0
CWC22	0.463244705418096	0.0677938935926424	1.0
CYBB	0.463244705418096	0.5839710510411974	1.0
DDA1	0.463244705418096	0.2334279188547616	1.0
DGKG	0.463244705418096	0.160690970794968	1.0
EIF3F	0.463244705418096	0.5581860085814756	1.0
FCGRT	0.463244705418096	0.1426872038247902	1.0
FLAD1	0.463244705418096	0.1933460123583382	1.0
GABPA	0.463244705418096	0.8890947219291804	1.0
GIMAP8	0.463244705418096	0.6155941844001098	0.0015102387480547
GLS2	0.463244705418096	0.7844758047576061	1.0
GRM5	0.463244705418096	0.7491774876799315	1.0
GSTM5	0.463244705418096	0.0104118088395838	0.003696512706545
HNRNPC	0.463244705418096	0.1654370020962573	1.0
ISG15	0.463244705418096	0.4156166442962223	1.0
KCTD21	0.463244705418096	0.0013428218121061	1.0
KRT17	0.463244705418096	0.0113820236537797	1.0
LGI2	0.463244705418096	0.4937424827499114	1.0
MAGED1	0.463244705418096	0.7947513859885488	1.0
MAT2B	0.463244705418096	0.9849671803936888	1.0
MDM1	0.463244705418096	0.8771915319695551	1.0
MKRN1	0.463244705418096	0.9129704530685744	1.0
MRPL38	0.463244705418096	0.275665462656753	1.0
MSH3	0.463244705418096	0.9129704530685744	1.0
MTIF2	0.463244705418096	0.2127367248712365	1.0
NOL6	0.463244705418096	0.4112503812153782	1.0
NR2C1	0.463244705418096	0.092774735253686	1.0
OTUD6B	0.463244705418096	0.8064167057380578	1.0
PAM	0.463244705418096	0.0169916069923481	1.0
PEG10	0.463244705418096	0.9609274059017214	1.0
PNISR	0.463244705418096	0.151494842900789	1.0
PPFIBP2	0.463244705418096	0.924937874581048	1.0
PPP6R1	0.463244705418096	0.0702763727555591	1.0
PRKD3	0.463244705418096	0.4937424827499114	1.0
PRNP	0.463244705418096	4.31469505465949e-06	1.0
PSEN1	0.463244705418096	0.4112503812153782	1.0
QDPR	0.463244705418096	0.8298689852229656	1.0
RAB28	0.463244705418096	0.0943449214211881	1.0
RHPN2	0.463244705418096	0.0702763727555591	4.622575395242691e-08
RNASE1	0.463244705418096	0.1185167396290459	1.0
RPS24	0.463244705418096	0.0009076564672818	1.0
SCHIP1	0.463244705418096	0.2719810832199535	1.0
SEPTIN7	0.463244705418096	0.0574604021539389	1.0
SH3BP5L	0.463244705418096	0.2753713580320401	1.0
SLC12A5	0.463244705418096	0.2014986487754589	1.0
SLC25A3	0.463244705418096	0.4653432106933844	1.0
SMG9	0.463244705418096	0.3489411345214804	1.0
SNCG	0.463244705418096	0.2619746499128035	1.0
SPHK2	0.463244705418096	0.720097684691909	1.0
SUDS3	0.463244705418096	0.3450025697856774	0.3104513258814165
TANK	0.463244705418096	0.0136976104568259	1.0
TMOD3	0.463244705418096	0.076793279454561	1.0
TPD52	0.463244705418096	0.0484135070408113	1.0
TSPAN13	0.463244705418096	0.333350369642741	1.0
TXNDC17	0.463244705418096	0.1363318248795889	1.0
ZFAND1	0.463244705418096	0.6643231183501889	1.0
ZNF512	0.463244705418096	0.0104118088395838	1.0
CKAP2L	0.463750505053531	0.0959353191233165	1.0
DGCR6L	0.464968950504969	0.8653148492104507	1.0
SLC10A4	0.465155994091623	0.0732664574633047	1.0
ESCO1	0.465256313343662	0.1678473934686426	1.0
VWC2	0.465256313343662	0.0596171244007728	1.0
CHRAC1	0.466528076433403	0.1262066607811271	1.0
CRCP	0.466528076433403	0.0015401986824721	1.0
ZNF549	0.466528076433403	0.680885768260498	1.0
MFAP3L	0.468293847625454	0.800578725811299	1.0
TMEM177	0.470537147007605	0.0020769932995101	1.80149388019239e-06
IL1RAPL1	0.470584173203983	0.0081375625099874	1.0
NFAM1	0.471905009341198	0.7831298160210926	0.011834268970293
IL1RN	0.4723044397463	0.196037437357962	1.0
PROSER2	0.4723044397463	0.7086706871331891	1.0
ALOX5	0.472328250759407	0.2586938892477093	4.765541644580094e-10
AMZ2	0.472328250759407	0.4288714727346406	1.0
ARHGAP30	0.472328250759407	0.8416510797660218	1.0
ARHGAP9	0.472328250759407	0.5839710510411974	1.0
ARHGEF7	0.472328250759407	0.0002516344339743	1.0
ATP6V0A2	0.472328250759407	0.0165959525250089	1.0
BAG2	0.472328250759407	0.1802772711929191	1.0
BIRC3	0.472328250759407	2.163855757055149e-05	1.0
C19orf70	0.472328250759407	1.0	1.0
C2	0.472328250759407	0.9129704530685744	1.0
CAPN1	0.472328250759407	0.2303915587094667	1.0
CARD8	0.472328250759407	0.8475550398583394	1.0
CBS	0.472328250759407	0.1933460123583382	1.0
CCNL2	0.472328250759407	0.7314370374687333	1.0
CD44	0.472328250759407	0.0027663651058243	1.0
DNAH11	0.472328250759407	0.0033273159879102	0.0028202256237709
ENPEP	0.472328250759407	0.2273821217595493	1.0
EPHB4	0.472328250759407	0.0054709797367485	1.0
EXT2	0.472328250759407	0.1242501281899313	1.0
FTH1	0.472328250759407	0.5581860085814756	0.0002714500176169
GABRA2	0.472328250759407	0.0204472339323378	1.0
GDE1	0.472328250759407	0.3731416632830328	1.0
GHDC	0.472328250759407	0.0059505571050624	0.0015777363311075
GJA1	0.472328250759407	0.0015401986824721	2.7044448832992037e-08
GOLGA7	0.472328250759407	0.3219441262314365	1.0
GOSR1	0.472328250759407	0.058542959249817	1.0
GTF3A	0.472328250759407	0.8357556245814166	1.0
H1-4	0.472328250759407	0.9232828548273126	1.0
HDAC3	0.472328250759407	0.7542827808242072	1.0
HIST1H2BC	0.472328250759407	1.0	1.0
INA	0.472328250759407	0.0284876260810774	1.0
INO80	0.472328250759407	0.3898133146915937	1.0
MAPK12	0.472328250759407	0.26528275204396	1.0
MDH2	0.472328250759407	0.2753713580320401	1.0
MED8	0.472328250759407	0.1470429320574521	1.0
MRPL3	0.472328250759407	0.0653805619509545	1.0
MRRF	0.472328250759407	0.6753480306811428	1.0
NIPSNAP3A	0.472328250759407	0.0062896835309753	7.624866631328151e-09
NIPSNAP3B	0.472328250759407	0.0865052547145057	1.0
NOC4L	0.472328250759407	0.5379476761145676	1.0
NR2F1	0.472328250759407	0.8357556245814166	7.388829353672098e-05
NUP133	0.472328250759407	0.2364912541954054	1.0
OTUB1	0.472328250759407	0.2426990549382874	1.0
PCDHGB7	0.472328250759407	1.0	1.0
PHF10	0.472328250759407	0.1854274447341903	0.2678917398108357
PKNOX1	0.472328250759407	0.6424825465578098	1.0
PLCE1	0.472328250759407	0.4985604311841076	1.0
PLEK	0.472328250759407	0.5034021925331287	1.0
PRKCD	0.472328250759407	0.6920105252800894	2.382770822290047e-10
PRKCI	0.472328250759407	0.9969932729397027	1.0
REPS1	0.472328250759407	0.0029436029928049	1.0
RNF10	0.472328250759407	0.2214437879288161	1.0
SCAF4	0.472328250759407	0.5787717926603946	1.0
SDAD1	0.472328250759407	0.7773361783806464	1.0
SEC14L4	0.472328250759407	0.7782353631838078	7.486665923635326e-07
SH3BGRL3	0.472328250759407	0.0344395178021018	0.0042917151570209
SIK2	0.472328250759407	0.8653148492104507	1.0
SMARCA5	0.472328250759407	0.2787890659184194	1.0
SYK	0.472328250759407	0.948918942597014	1.0
TBC1D8B	0.472328250759407	0.3297839865974712	1.0
TFIP11	0.472328250759407	0.7485511656250495	1.0
TMCC2	0.472328250759407	0.0344395178021018	1.0
TSC1	0.472328250759407	0.0195332645485801	1.0
USP36	0.472328250759407	0.6643231183501889	1.0
WSB2	0.472328250759407	0.5230041714164845	1.0
XRCC6	0.472328250759407	0.4747118288658407	0.0610074071322395
ZNF134	0.472328250759407	0.182839531981833	1.0
ZNF22	0.472328250759407	0.0002303037399272	1.0
ZNF460	0.472328250759407	0.3529068822829372	0.1903518124884415
SLC38A9	0.47309337681292	0.1242501281899313	1.0
RGS18	0.474490037523448	0.6301636121059777	1.0
CCDC84	0.474835336326902	1.0	1.0
SAC3D1	0.474835336326902	0.1426872038247902	1.0
MIS18A	0.476424320814264	0.6975970258880173	1.0
MIS12	0.476602873757223	0.196037437357962	1.0
NFYA	0.476602873757223	0.4469048119273858	1.0
FKRP	0.477254415353413	0.3898133146915937	1.0
FGFBP2	0.477738647041357	0.1906805958038605	1.0
CEP63	0.478683578876815	0.014379273374275	1.0
GABPB2	0.478683578876815	0.3856053411460773	1.0
SPATA18	0.481118388699342	0.009892073791606	1.0
ZNF275	0.481118388699342	0.013043114162355	1.0
ABCD1	0.481509050840671	0.8357556245814166	1.0
ABHD17C	0.481509050840671	0.0162079744090727	1.0
AFTPH	0.481509050840671	0.2927344921562412	1.0
AKAP8L	0.481509050840671	0.0923147023179207	1.0
APC2	0.481509050840671	0.0337322282797359	1.0
ARL6	0.481509050840671	0.4606960612628465	1.0
BLM	0.481509050840671	0.1405451061898492	1.0
BPTF	0.481509050840671	0.027286274209774	1.0
C18orf21	0.481509050840671	0.0563937282574093	1.0
CAND1	0.481509050840671	0.9669349818332704	1.0
CD9	0.481509050840671	0.1301872939088177	1.0
CEP135	0.481509050840671	0.8563340499026886	1.0
CISD3	0.481509050840671	0.6533672982152271	1.0
CNKSR3	0.481509050840671	0.0522827527646013	1.0
DDX60L	0.481509050840671	0.3731416632830328	1.0
DISP2	0.481509050840671	0.2162790032648953	1.0
DNAJC19	0.481509050840671	0.9729443543493346	1.0
ECD	0.481509050840671	0.0715439325890635	1.0
ECI2	0.481509050840671	0.9369215669136052	1.0
EIF3A	0.481509050840671	0.0303702708683312	1.0
ERO1A	0.481509050840671	0.8298689852229656	1.0
F11	0.481509050840671	0.3372434529429025	1.0
FBXO38	0.481509050840671	0.1752293295366328	1.0
FSCN1	0.481509050840671	0.6753480306811428	1.0
FUBP3	0.481509050840671	0.0677938935926424	1.0
GIMAP1-GIMAP5	0.481509050840671	1.0	1.0
HERC5	0.481509050840671	0.151494842900789	1.849661592364983e-05
ICMT	0.481509050840671	0.5379476761145676	1.0
IQCE	0.481509050840671	0.0037528978495664	1.0
KIF13B	0.481509050840671	0.5581860085814756	1.0
LMF1	0.481509050840671	0.1987549560799328	1.0
LMTK2	0.481509050840671	0.5279625751604108	1.0
LRCH3	0.481509050840671	0.1702828424741421	0.0004258552348408
MAN2A1	0.481509050840671	0.2014986487754589	1.0
MAP4K3	0.481509050840671	0.1204054527844645	1.0
MED19	0.481509050840671	0.4333414251349672	1.0
MED28	0.481509050840671	0.027286274209774	1.0
METTL5	0.481509050840671	0.1000126493281284	1.0
MKI67	0.481509050840671	0.1322122563632269	1.0
MRPL14	0.481509050840671	0.8239914673127718	0.0024025574703368
MRPL27	0.481509050840671	0.90699364933795	1.0
NONO	0.481509050840671	0.0209172803434025	1.0
NSL1	0.481509050840671	0.508267608145204	1.0
