rna	protein	methylation
LDLRAP1	0.140545106189849	0.994088338219466	1
AGAP1	0.594431504106697	0.244727996007518	1
PAFAH2	0.433341425134967	0.935043046278691	1
BABAM2	0.0186533107945394	0.148513725636281	1
MRPL17	0.0147305605728027	0.923266362134876	1
PTPDC1	1	0.630089834988991	0.0272798689730051
NCK1	0.548022644319972	0.509624754672974	1
HPD	0.00760846922750936	0.456572598629399	2.38277082229005e-10
TPRG1L	0.692010525280089	0.88804729497073	1
CNNM4	0.637067428133294	0.619598904466966	1
EYA3	0.180277271192919	0.509624754672974	1
MRAS	0.175229329536633	0.662006203148412	1
WASF2	0.95492195030477	0.0984815867449466	0.000271450017616927
ABHD3	0.198754956079933	0.199913511108796	3.57415623343507e-09
FAIM	0.193346012358338	0.427901135282375	0.0225543422710906
CLSTN2	0.00143861377907794	0.446737660676994	1
COLEC12	0.402596442154961	0.876353071543692	0.00461800071354098
CUL4B	0.488948498909822	0.578420892719129	1
AUTS2	0.948918942597014	0.727664348535171	1
SHROOM4	0.307119580544439	0.0790902549462379	1
EIF5B	0.0178064079893946	0.144394620955936	1
CNOT11	0.0781511705821627	0.0334657217462253	1
KCNB1	0.000326086252135379	0.0478986728808104	1.19138541114502e-10
TSPAN33	0.377269446096623	0.413694528597336	7.62486663132815e-09
AHCYL2	0.972944354349335	0.317190986635688	1
B4GALT5	0.398308944390434	0.0115189042202442	1
SPATA2	0.182839531981833	0.935043046278691	1
TSR2	0.637067428133294	0.0694834893535557	0.0091805927126575
PPP1R9A	0.136331824879589	0.199913511108796	1
ZC3H18	0.177740569569693	0.923266362134876	1
ZFAND2B	0.18542744473419	0.339177541811826	1
DYNC1I1	0.523004171416484	0.194763176462798	1
TMED4	0.0109542692243835	0.092588850229823	1
COPG2	0.104195680800425	0.795385805194481	1
EMSY	0.00682898485729275	0.140363651575472	1
GPAT4	0.30348208784289	0.509624754672974	1
TAGLN2	3.98551345985911e-06	0.0001278438625721	7.62486663132815e-09
ELK4	0.647915917417165	0.366047024870554	1
DUSP23	0.000114045669983845	0.104670037971303	1
RNF166	0.285706838171043	0.806839866740437	1
F11R	0.00182142010732022	0.0842840627462018	1
USF1	0.488948498909822	0.157020334542396	1
SPATA2L	0.0975460767312917	0.9673702565823	1
DEDD	0.0261266474641041	0.498834500674225	1
ZNF276	0.069026411412646	0.66245463518847	0.0600165741845104
CDA	0.433341425134967	0.0869826237433354	1
DMTN	0.00628968353097537	0.806839866740437	1
ADAMTS4	0.299872073461851	0.509624754672974	0.0026044237890461
NDUFS2	0.085221691374758	0.598849415191798	2.01344134483509e-08
FCER1G	0.212736724871237	0.490786109629087	1
APOA2	0.896249286273153	0.88804729497073	1
TOMM40L	0.862385152711158	0.559094472966153	0.00948243044484817
MPZ	0.88909472192918	0.0411764705882353	1
CCAR2	0.163051564123562	0.194763176462798	1
CACHD1	0.765784668268733	0.008531477910036	1.42966249337403e-09
CDC42SE2	0.680885768260498	0.125100501967154	1
EPB41	6.839968063297e-05	0.170465732142578	1
MIS18A	0.697597025888017	0.476424320814264	1
ALG8	0.626292893585902	0.221509489353476	1
FBXW5	0.972944354349335	0.269603408140199	1
SYNJ1	0.702947052337189	0.296160522545273	1
PAXBP1	0.832217432682703	0.982266312688503	1
IFNAR2	0.296538793961049	0.0908727523613278	1
MRPL10	0.109403893319245	0.490786109629087	1
GART	0.972944354349335	0.81833550301967	1
SON	0.788934983017163	0.303064484317034	1
SV2A	0.433341425134967	0.509624754672974	1
STC1	0.00781466530336414	0.0248901826403413	0.00680506539452867
CSRP1	0.00108748624980769	0.029938243706112	7.3888293536721e-05
C1QC	0.88909472192918	0.161409789892606	1
UBE2Z	0.221443787928816	1	1
SNF8	0.0585429592498171	0.296160522545273	1
CLIC6	0.420008979973042	0.101538275149045	0.000474174014683624
RUNX1	0.0150889638462657	0.0468925494875913	1
MORC3	0.760027377839106	0.716565579503623	1
CHAF1B	0.0823366525867401	0.0415959381701969	1
HLCS	0.27537135803204	0.111163338266246	1.26656183058827e-05
ARHGAP27	0.936921566913605	0.946833961802666	0.000105148817062673
ADPGK	0.437837040713213	0.0842840627462018	1
PADI4	0.540202404268662	0.12149461263127	1
ADIPOR1	0.442358207032157	0.0061485779190059	1
CYB5R1	0.00214547717104132	0.509624754672974	3.55032852521217e-08
PSMD4	0.285706838171043	0.500158378158135	1
PSMB4	0.771554365810948	0.578420892719129	1
HK2	0.800578725811299	0.0694834893535557	1
C1R	0.00188264324627722	0.795385805194481	1
ALDH4A1	0.527962575160411	0.263227691353225	1
STARD9	0.466599614712764	0.32441362099169	1
THEM4	0.170282842474142	0.9673702565823	1
TCHH	0.0745082244213086	0.481509050840671	1
UBR1	0.680885768260498	0.694548778780357	1
AMFR	0.823991467312772	0.81833550301967	1
RSPRY1	0.573593457679033	0.0869826237433354	1
NAE1	0.083769597983066	0.0984815867449466	1
ACE	0.97895519530301	0.694548778780357	1
EFCAB14	0.788934983017163	0.923266362134876	1
SPON2	0.0127257887994535	0.010475027211697	1
CHCHD6	0.385605341146077	0.81833550301967	1
CTBP1	0.224399550509625	0.289362615318698	1
TPPP3	1.07058056458411e-06	0.0003866610167363	2.7044448832992e-08
ATP6V0D1	0.493742482749911	0.377939487321328	1
ZFYVE28	0.252214267199225	0.750031981357858	1
CARMIL2	0.464244990581778	0.738820537503303	0.00680506539452867
FAM131B	0.589191024123569	0.946833961802666	1
RGS12	0.883139971374672	0.829870331803484	1
ZYX	0.0204472339323378	0.024768207443507	3.57415623343507e-09
ABR	0.333350369642741	0.0954988281153306	1
CCDC117	0.147042932057452	0.686760433431412	1
NPR2	0.532943802701451	0.0549852953859921	1
ARHGAP35	0.261974649912804	0.339177541811826	2.7044448832992e-08
CCDC28B	0.0127257887994535	0.770850807460328	1
TMEM234	0.30348208784289	0.753692181587479	1
BSDC1	0.0809227026438469	0.144394620955936	1
SSU72	0.252214267199225	0.136419797788146	1
UBE2J2	0.948918942597014	0.853047912668327	1
ZNF362	0.0912246093150989	0.152721968493769	1
NR2F6	0.942918705896909	0.238769221089691	0.391948310609739
VMA21	0.697597025888017	0.199913511108796	1
KALRN	0.742832814670442	0.806839866740437	4.76554164458009e-10
ABCG1	0.170282842474142	0.454259357818172	1
RSPH1	0.0104118088395839	0.0869826237433354	1
PDE9A	0.778561605744648	0.456572598629399	1
WDR4	0.460696061262847	0.179897106213268	1
NDUFV3	0.0474828113026704	0.386007358614507	1
PKNOX1	0.64248254655781	0.472328250759407	1
CBS	0.193346012358338	0.472328250759407	1
RRP1B	0.406910283002319	0.402455548030431	1
PDXK	0.0912246093150989	0.876353071543692	1
G6PD	0.918951968110163	0.727664348535171	1
CSTB	0.00259832297559598	0.946833961802666	1
RRP1	0.626292893585902	0.829870331803484	1
AGPAT3	0.00824122781841993	0.911506474750994	1
TRAPPC10	0.532943802701451	0.761296480002007	1
CFAP410	0.0381583340106443	0.86468577953023	1
ITGB2	0.381424027384796	0.81833550301967	1
LSS	0.553093371320231	0.738820537503303	1
VAV2	0.563300366362057	0.994088338219466	1
MCM3AP	0.692010525280089	0.317190986635688	1
PCNT	0.917166713209297	0.705526359166247	1
DIP2A	0.451476736301317	0.107878014597277	1
S100B	0.000251634433974335	0.0816536593184558	1
PRMT2	0.00824122781841993	0.369976338761913	1
CACFD1	0.105910460768063	0.436586762436574	0.0225543422710906
FCN2	0.0408132898185825	0.386007358614507	1
GPSM1	0.00176190908671781	0.0897505005255134	1
C19orf47	0.278789065918419	0.148513725636281	1
TOR2A	0.212736724871237	0.173558478832226	1
SHKBP1	0.147042932057452	0.795385805194481	1
RDH13	0.00108748624980769	0.101538275149045	1
ZER1	0.0881839367972738	0.65129530509798	1
SPTBN4	0.0975460767312917	0.331742496067516	1
BRSK1	0.924937874581048	0.331742496067516	1
NLRP4	0.725897905056833	0.331742496067516	1
PLPP7	0.0115202253187748	0.107729260431402	1
TAOK1	0.207064874867795	0.454259357818172	1
MED27	0.703199259335796	0.346718640199318	1
SIK3	0.023403112398517	0.0154005332062763	1
SAFB	0.0115202253187748	0.165891280705499	1
CHTOP	0.00547097973674851	0.170465732142578	1
ZBTB7B	0.218514771601426	0.0717904623916318	1
FLAD1	0.193346012358338	0.463244705418096	1
SHC1	0.0182257878799722	0.238769221089691	1
VPS11	0.0795275930515316	0.853047912668327	1
NLRX1	0.258693889247709	0.0181009487394497	1
ADAR	0.604973127272146	0.60918486246129	1
UBE2Q1	0.144853105536674	0.427901135282375	1
CRTC2	0.102501999242435	0.0203900915851269	1
ANO10	0.658836447768273	0.394179535172429	1
FDPS	0.442358207032157	0.783975673771804	1
RUSC1	0.0118122596655727	0.0537201756599877	1
SLC25A44	0.385605341146077	0.602050241420297	1
LMNA	2.30293270134354e-05	0.0387174650724041	3.57415623343507e-09
NBEAL2	0.0596415541735629	0.402455548030431	1
CCDC12	0.488948498909822	0.783975673771804	1
UBQLN4	5.51411993845676e-05	0.0020039123359464	0.00445236478260031
NACC1	0.924937874581048	0.111163338266246	1
HK3	0.101612008144079	0.152721968493769	1
LY6E	0.493742482749911	0.495627820654792	1
VPS28	0.165437002096257	0.705526359166247	1
TONSL	0.299872073461851	0.436586762436574	1
LRRC14	0.160690970794968	0.0717904623916318	0.000177653912137055
PPP1R16A	0.0618874827872338	0.244727996007518	1
ORAI2	0.0047445310340333	0.298790411369313	1
ALKBH4	0.215612439669658	0.454259357818172	1
SH2B2	0.188041103098111	0.128789280167756	1
MRNIP	0.356899766400823	0.640655901322456	1
SQSTM1	0.0351587729976527	0.0014061719401751	1
RPL8	0.36904074503398	0.970448180392886	1
MAML1	0.428871472734641	0.921413357612729	1
PGLYRP2	0.222034409604981	0.946833961802666	1
LRWD1	0.069026411412646	0.783975673771804	1
NAPEPLD	0.0912246093150989	0.772611799575185	1
CELF5	0.109403893319245	0.161409789892606	1.07224687003052e-08
DVL3	0.00701722405613785	0.232913564993497	1
AP2M1	0.456073861307055	0.982266312688503	1
ABCF3	0.138426687758681	0.12149461263127	0.00445236478260031
PCYT1A	0.122433118778292	0.899765938477385	1
BDH1	0.000145302302819928	0.056887536049312	1
COX7A1	0.0244630957754126	0.982266312688503	1
PLXDC1	0.783129816021093	0.210511179936555	1
FDXR	0.0132559333349947	0.161409789892606	1
SAP30BP	0.00939431019145962	0.427901135282375	1
ACOX1	0.221443787928816	0.282670603105127	1
PRPSAP1	0.292734492156241	0.369976338761913	1
TMEM143	0.647915917417165	0.662006203148412	8.74596030321562e-07
ALDH16A1	0.411250381215378	0.0462521650786471	1
MPP3	0.895055463731752	0.335492814858354	1
LSM12	0.731437037468733	0.899765938477385	1
EMC10	0.107646483092713	0.148513725636281	1
JOSD2	0.00646529253199746	0.492319787379325	0.0522634580112745
SHANK1	0.95492195030477	0.346718640199318	5.2420958090381e-09
FAM171A2	0.00562705495511228	0.019600451856125	1
PLCD3	0.130187293908818	0.0203900915851269	1
FMNL3	0.658836447768273	0.0629253624213935	1
RACGAP1	0.289206925602782	0.161409789892606	6.37748610585931e-07
LARP4	0.742832814670442	0.005217612336991	1
RAVER1	0.373141663283033	0.705526359166247	1
SPC24	0.109403893319245	0.194763176462798	0.00221389777804875
LEMD2	0.258693889247709	0.738820537503303	0.000381708805846542
MED11	0.610273836420109	0.0401348180845839	1
CXCL16	0.158355114276524	0.165891280705499	1
SENP3	0.329520920358809	0.588594221619354	1
POLR3K	0.156043882332541	0.505149298510995	1
JMJD8	0.0975460767312917	0.205494020929081	0.000647343790410211
TBC1D24	0.180277271192919	0.152721968493769	1
AMDHD2	0.433341425134967	0.377939487321328	1
FLYWCH2	0.398308944390434	0.215959922023962	1
ADCY9	0.901021880088355	0.640655901322456	1
SHANK2	0.0255621446310393	0.354365624619421	1
CLPB	0.0975460767312917	0.148513725636281	1
NEU3	0.0565560207583099	0.0897505005255134	1
ASRGL1	0.152980712415185	0.750031981357858	1
UBXN1	0.000340167860638482	0.0041389259826164	0.00105176576342753
TTC9C	0.239581617257317	0.289362615318698	1
TAF6L	0.510096579009488	0.132562024084012	1
NXF1	0.165437002096257	0.772611799575185	1
STX5	0.398308944390434	0.0322523100546643	1
RPL29	0.0199859365521146	0.958636533973896	1
ITIH3	0.66896496855595	0.806839866740437	1
SYVN1	0.456073861307055	0.369976338761913	1
RPS6KA4	0.604973127272146	0.0984815867449466	1
CMPK1	0.54297401804491	0.175134047312123	1
ELAVL4	0.196037437357962	0.0415959381701969	1
COA7	0.68644001853673	0.772611799575185	4.62257539524269e-08
ZYG11B	0.446904811927386	0.0790902549462379	1
MAGOH	0.470015177234435	0.911506474750994	1
ACOT11	0.620933945121149	0.0347179770329465	5.93309934750222e-08
PARS2	0.731729693840673	0.0257354716105548	1
USP24	0.107646483092713	0.427901135282375	1
PLPP3	0.95492195030477	0.12149461263127	1
NOL9	0.114805876253086	0.394179535172429	1
PRKAA2	0.527962575160411	0.0790902549462379	1
GMEB1	0.00332731598791021	0.419316947256383	1
SLC45A1	0.829868985222966	0.573485103377122	1
SELENON	0.0927747352536861	0.982266312688503	1
AK4	1.17827442748109e-06	0.210511179936555	1
JAK1	0.0430413980217813	0.0003654645504838	1
RAVER2	0.697597025888017	0.994088338219466	1
LZIC	0.731437037468733	0.0049834617507375	7.55338350665945e-08
RBP7	0.578771792660395	0.738820537503303	3.20363537056897e-07
FBLIM1	0.149256805266818	0.0672377442624509	8.33969787801516e-10
AKR7A3	0.0197826552481973	0.0203900915851269	9.49534172682584e-08
DRAXIN	0.261974649912804	0.856394599883333	1
PDPN	3.98551345985911e-06	0.0035877186909164	3.57415623343507e-09
DHRS3	0.271981083219954	0.362118279299247	0.00355898679954913
LAPTM5	0.742832814670442	0.0623376623376623	1
SDC3	0.345002569785677	0.509624754672974	2.21594112316741e-05
PEF1	0.990979981137763	0.640655901322456	3.42725841224089e-06
SYNC	1.6769759785266e-05	0.0115189042202442	0.0642151145435433
RBBP4	0.163051564123562	0.970448180392886	1
KIAA1522	0.0035346499508434	0.0041389259826164	1
TMCO4	0.00447784005230383	0.0431018461238187	1
CAMK2N1	0.0133670195050137	0.837936520445806	1
ALPL	0.620933945121149	0.55832602888094	3.40329965162276e-05
MXRA8	0.00322760040459936	0.672786708421045	1
C1orf87	0.495365960111703	0.364672364672365	1
NFIA	0.0563937282574093	0.12149461263127	1
MYSM1	0.553093371320231	0.0634452005239181	1
TM2D1	0.239581617257317	0.630089834988991	1
USP1	0.268618221198779	0.296160522545273	1
FUBP1	0.0618874827872338	0.250790374339723	1
NEXN	0.731437037468733	0.761296480002007	1
ADGRL4	0.966934981833271	0.199913511108796	1
TYW3	0.95492195030477	0.837936520445806	1
SNX7	0.360919740299306	0.18475576467892	1
NTNG1	0.0465664563028651	0.86468577953023	1
C1orf52	0.877191531969555	0.227160506622712	1
GBP2	0.314476964063261	0.289362615318698	1
ZNF326	0.0522827527646013	0.402455548030431	1
BRINP3	0.307119580544439	0.008531477910036	1
AGL	0.936921566913605	0.519184084823926	1.42966249337403e-09
VCAM1	0.835755624581417	0.0277683634873363	1
EXTL2	0.777336178380646	0.06505208209248	1
SLC30A7	0.271981083219954	0.331742496067516	1
ARPC5	0.859387236612333	0.303064484317034	0.0123334320337388
CADM3	0.124250128189931	0.0238325917654758	0.00120769905157983
ZNF496	0.033036760407002	0.242028206216701	1
IGSF8	0.64248254655781	1	1
DDR2	0.086693087092954	0.101538275149045	1
PEA15	0.11118283365497	0.0037673570967758	1
NCSTN	0.364966750828211	0.419316947256383	1
VANGL2	0.0218841155923159	0.0074788433222434	1
OLFML2B	0.742832814670442	0.899765938477385	1
KLHDC9	5.44563176349664e-06	0.39031777825126	2.38277082229005e-10
FLVCR1	0.0563937282574093	0.76726015280971	1
DENND2D	0.0209172803434025	0.598849415191798	1
SNED1	0.114805876253086	0.599737389394815	1
BPNT1	0.0754537658266707	0.058844215587877	1
BROX	0.138426687758681	0.019600451856125	1
ACP6	0.26528275204396	0.60918486246129	0.00369651270654508
KIF26B	0.385605341146077	0.841441945501886	1
CNST	0.120405452784465	0.727664348535171	1
PPP1R21	0.0661522037910316	0.232913564993497	0.000156487401507029
PKDCC	0.0186533107945394	0.0815639326531797	1
HAAO	0.692010525280089	0.841441945501886	1
MAPKAPK2	0.877191531969555	0.331742496067516	1
PIGR	0.21627314783758	0.829870331803484	1
CAPN2	0.140545106189849	0.436586762436574	2.38277082229005e-10
MRPL55	0.151494842900789	0.946833961802666	1
WDR26	0.134260389904663	0.0842840627462018	1
REL	0.714411789092126	0.481509050840671	1
PUS10	0.929403487719555	0.242028206216701	1
RFTN2	0.00029941535664798	0.0045434488595927	1
DISC1	0.0136976104568259	0.500158378158135	1
MAIP1	0.0896943939783226	0.538576727160961	1
KCNJ3	0.245843614593239	0.767879451430049	6.37748610585931e-07
FRZB	0.0585429592498171	0.419316947256383	2.02598663321445e-05
DUSP19	0.00285380923901232	0.664570742589353	1
CFAP36	0.249015337973542	0.269603408140199	1
NUP35	0.0754537658266707	0.538576727160961	1
FBXO41	0.258693889247709	0.55832602888094	1.18661986950044e-07
SMC6	0.0278816666455329	0.427901135282375	1
VSNL1	0.105910460768063	0.250790374339723	1
H3-3A	0.0089177806511378	0.303064484317034	0.255904830422528
SGCB	0.296289540466072	0.0018128816981544	1
SPATA18	0.00989207379160602	0.481118388699342	1
NOSTRIN	0.138426687758681	0.490786109629087	1
HPGDS	0.936921566913605	0.946833961802666	0.000555154625572891
PDLIM5	0.479433026602331	0.445373097879417	1
RPRD2	0.016595952525009	0.0513397044021404	1
CTSS	0.321944126231437	0.454259357818172	1
VPS72	0.0344395178021019	0.0816536593184558	1
ERCC3	0.0213961990339416	0.630089834988991	1
RNF149	0.424427289102306	0.328440130372416	1
IWS1	0.0563937282574093	0.672786708421045	1
BOLA3	0.14268720382479	0.362118279299247	1
S100A11	0.00447784005230383	0.179897106213268	0.00110175736752604
DHX57	0.00740688530188226	0.500158378158135	1
ARHGAP25	0.604973127272146	0.619598904466966	1
S100A9	0.0413609711724738	0.227160506622712	1
S100A12	0.416346974287049	0.132562024084012	1
CCNYL1	0.345002569785677	0.179897106213268	1
DCAF16	3.50886360293813e-05	0.0549852953859921	1
GNPDA2	0.310784542315723	0.0141884150193554	1
GABRB1	0.240054073120116	0.60918486246129	0.000499991932235842
PAQR3	0.0474828113026704	0.17621288804344	1
ANTXR2	0.373141663283033	0.32441362099169	1
CGGBP1	0.0244630957754126	0.250790374339723	1
ABRAXAS1	0.118748323771831	0.772611799575185	1
GPR155	0.149256805266818	0.0071547772203169	1
PMVK	0.966934981833271	0.578420892719129	1
PBXIP1	0.777336178380646	0.310074615721289	1
HIPK1	0.841651079766022	0.322202111189999	1
COL6A3	0.102501999242435	0.994088338219466	1
YY1AP1	0.0728292479158142	0.0921867456233503	1
EOGT	0.00313044576212901	0.0039491748157882	1
NAXE	0.680885768260498	0.0608564500479017	1
POGLUT1	0.0413609711724738	0.0062568432903036	1
ATP1A1	0.0943449214211881	0.402455548030431	0.00120769905157983
SLC15A2	0.34894113452148	0.210511179936555	1
LRRC58	0.0912246093150989	0.870139045216302	1
FSTL1	0.000623081592338642	0.0031136863118141	1
LMOD1	0.664323118350189	0.946833961802666	1
TMEM169	0.000385582816558933	0.543799593871294	1
IGFBP7	0.0493586953686083	0.0387174650724041	1
ARPC2	0.777336178380646	0.362118279299247	1
CCT3	0.00868725286009974	0.0765926915784043	1
RNF25	0.658836447768273	0.136419797788146	1
ADORA1	8.42997496197199e-05	0.0373428699853714	1
CIP2A	0.275665462656753	0.0068433725770929	1
CWC22	0.0677938935926424	0.463244705418096	1
AZI2	0.420008979973042	0.369976338761913	1
TGFBR2	0.610273836420109	0.300335455676674	0.00132199318133554
ANKZF1	0.215612439669658	0.761296480002007	1
HDAC11	0.258693889247709	0.65129530509798	1
FBLN2	0.36904074503398	0.140363651575472	1
STT3B	0.742832814670442	0.019600451856125	1
CHCHD4	0.871249718616199	0.738820537503303	1
NFASC	0.859387236612333	0.331742496067516	1
SERPINI1	0.34894113452148	0.578420892719129	3.54127125912098e-05
CLASP2	0.00285380923901232	0.227160506622712	0.00282022562377093
SUCLG1	0.198754956079933	0.0741598123676629	1
SPTA1	0.438660862530295	0.911506474750994	0.152584708356062
PRKCI	0.996993272939703	0.472328250759407	1
MNDA	0.703199259335796	0.923266362134876	1
IFI16	0.508267608145204	0.221509489353476	5.48414958302044e-05
RPL22L1	0.812265023474445	0.0531363850298677	1
