gene	p_value	fold_change	fdr
CACNA1B	0.30348208784288966	0.605604752144511	0.5767713487555209
NACC2	0.002766365105824324	0.4936587795058966	0.036217190745754
PROSER2	0.7086706871331891	0.9730385620119113	0.8682938941036528
USP6NL	0.020610987098542064	1.3144322602958176	0.1236332689361533
COMMD3	0.005950557105062453	1.4683816026319934	0.058763691474145695
MSRB2	0.047482811302670444	1.220762466274957	0.20360070232635427
PDSS1	0.00035476719548606004	1.9419707935164334	0.0096773743195196
FAM171A1	0.003227600404599363	1.493898035983098	0.04004043463923364
MINDY3	0.0022158830237480344	1.4844137433505504	0.03135192938906879
SLC39A12	0.012414939947228592	0.2605290429052074	0.09153513961409272
TMEM236	0.9477884720331443	0.6397622035376207	0.9864900879903391
RSU1	0.010411808839583852	1.3143462897700957	0.08229709582574476
ST8SIA6	0.19161421369603293	1.151589979344574	0.45403963002668835
PARD3	0.0012301095911748557	1.6350589956237551	0.021482661135176377
ANKRD30A	0.19684658890625417	0.19677668168716764	0.4604331022196362
ZEB1	0.0044778400523038265	1.8901892725297034	0.04911355158178664
FAM13C	0.00824122781841993	1.7509227719722409	0.0714352947941885
NRBF2	0.5131565198060334	1.040245796207486	0.7484834021456213
A1CF	0.15141750371439466	1.951802775250227	0.39788413858973887
CDHR1	0.0012970111619134694	3.319188425924461	0.022340483635391043
LRIT1	0.805509503743897	2.9634986661272165	0.9193781786406006
RGR	0.008025556508699731	2.6682405355867567	0.07037138039193823
POLR3A	0.0021454771710413202	1.4702631943548174	0.03093376110052036
HERC4	0.08509999973601502	1.3855251443479295	0.2874789450134612
LRMDA	0.0465664563028651	0.6279524647231218	0.2015892028972191
CAMK2G	0.21561243966965812	1.1944972135586698	0.48299125492678946
ADIRF	1.0	nan	1.0
GLUD1	0.0009762627739477544	1.8074849697989264	0.018820397732795254
ANKRD1	0.3336155796561915	0.9459279232843412	0.605134415309839
HTR7	0.17636125462988883	0.5918736468872589	0.43264278859397964
RPP30	0.0008388093850050765	1.404536043308496	0.017220129205842028
FRA10AC1	0.0020769932995101693	1.7817499300520496	0.030480279188393033
ADD3	0.26197464991280356	1.1610307784395686	0.5350698980685626
HABP2	0.04902672899970532	0.21738371532605213	0.20791386407150836
VAX1	0.028375578447502933	3.4156215890426855	0.15039019780838742
DNAJB12	0.001945618743475989	1.3525784932574898	0.029348612297007127
EIF4EBP2	0.0001597159610512438	1.6220658412135491	0.00596367427743806
NPFFR1	0.41633671151764207	0.5243871296257007	0.6758770759990327
PLEKHS1	0.04477615777788309	1.4859932883631444	0.19676356613117565
TCF7L2	0.0004921769653407919	1.6461665516384298	0.012147851539591305
MKI67	0.13221225636322695	1.5418159119780748	0.3681291697620605
CYP17A1	0.012835514478319396	2.383202885057087	0.09363742758730809
INA	0.028487626081077456	1.6293851162133421	0.15039019780838742
FUOM	0.5180687624492549	0.8012687886880404	0.7525174358878881
LRRC27	0.007608469227509361	1.4559199653260269	0.06832824048670764
MTG1	0.369446765529307	1.0181395285944925	0.6377897108458332
NKX6-2	0.33335036964274106	0.8155631289395076	0.605134415309839
PAOX	0.02423368885947512	0.6110925048399743	0.13694566083543985
GSTO1	0.30348208784288966	0.724292746078714	0.5767713487555209
TAF5	7.599417349305664e-05	1.9142259820478937	0.0037270613948110235
PPRC1	0.00824122781841993	1.4136044887984478	0.0714352947941885
ITPRIP	0.13221225636322695	0.6593620637234862	0.3681291697620605
CNNM2	0.0009414243487652649	1.5168565333364952	0.018487660110451484
PDCD11	0.0014066389697756727	1.6982441644331057	0.023649273833768438
ADAM12	0.0046095458740605996	0.30706083785905763	0.05009375025364019
RGS10	0.49374248274991145	1.1067400029278698	0.7330435997912771
BTBD10	0.20426859643060066	0.8530718622436722	0.4695821249578265
ADM	0.007814665303364141	0.2613393240582727	0.0692600322368851
GAS2	0.800578725811299	0.47173317115788416	0.9164201147861712
SLC5A12	0.06729675715538888	1.4680995133818295	0.25128104727981593
LIN7C	0.8416510797660218	0.9531995694059449	0.937859590973604
LRRC4C	0.2334279188547616	1.1643887175079546	0.5043972071498107
IMMP1L	0.36496675082821073	1.0332814962271721	0.6342193464226967
SAA4	0.03213534317010273	0.0	0.16228779059380835
PGAP2	0.016595952525008964	0.6829776901479092	0.10863692159437922
TUT1	0.03738977188077858	1.2355993516864339	0.17766711131401086
SCGB1A1	0.2540666884689168	0.28860728945709097	0.5277884867118472
SYT8	0.6425318295953056	0.45140422783151124	0.8294987770095971
ZNF214	0.005318593001853324	0.35335315815214857	0.05451341858044682
ZNF215	0.33748706714767573	0.5493759767866151	0.6089961173429042
HSD17B12	0.027301464951119823	0.7097873977761436	0.14624901895575818
APIP	0.6643231183501889	0.9530370553067349	0.8417308716610284
PAMR1	0.0010874862498076922	0.3820420903213517	0.019977071621082344
DGKZ	0.03235297246321022	0.6410978486122935	0.16228779059380835
EIF3M	0.5787717926603946	0.936736831416488	0.7914424159819365
TNKS1BP1	0.21561243966965812	0.8003065322400521	0.48299125492678946
GLYAT	0.6387609638422558	0.6638149669777513	0.8276785630730831
SERPING1	0.003534649950843401	0.36987994832079457	0.04229738193389154
OR5F1	1.0	nan	1.0
SSRP1	0.012725788799453488	1.3530994450010017	0.09287274778814725
SLC43A1	0.025007671687552628	1.3558707870494955	0.13887363822735665
PTPRJ	0.6316707981121067	0.9475337921617107	0.8225450460214812
ARFGAP2	0.8239914673127718	0.9966264028257137	0.9295067612738698
CELF1	0.9489189425970141	1.0569970666731385	0.9864900879903391
HIKESHI	0.028487626081077456	1.3134282316401655	0.15039019780838742
CCDC81	0.7031992593357959	0.6767114579321581	0.8644889394432074
SESN3	0.13426038990466263	1.261454518783073	0.37164548052129964
ENDOD1	0.033036760407001965	0.6636741317638548	0.16467059275011958
CCDC82	0.0013900111693605447	1.858138219822311	0.023432147326059194
KLHL35	0.42000897997304243	1.2275572501959495	0.6786028846863246
TENM4	0.3295209203588092	1.1496277485139188	0.6022709483191904
SERPINH1	0.07027637275555919	0.5839865536461722	0.25648776029217096
CAPN5	0.20149864877545898	1.2526329067078361	0.4658733414714477
INTS4	0.1426872038247902	1.1685639064286921	0.3846235875846651
PAK1	0.04390191088185463	0.6043671754608714	0.19459308707665418
RPS3	0.014379273374275013	1.454046769962981	0.10004190527320848
ZC3H12C	0.08092270264384692	1.2089688099269045	0.2790881756931248
TTC12	6.485286870032447e-05	0.2120640134040895	0.003363642896892719
NCAM1	3.508863602938133e-05	2.2576278211814143	0.002199546253881516
DRD2	0.006289683530975373	1.6431447515627167	0.060936539879680035
C11orf52	0.7427222879100774	0.6927102842999625	0.8872326302639568
HTR3B	0.17732899481787634	0.1001015893361128	0.4343928120996453
NPAT	0.012414939947228592	1.4111244531986293	0.09153513961409272
ATM	0.019089096540951984	1.5003504434835924	0.11782709051736616
AASDHPPT	0.0022158830237480344	1.4452311232497765	0.03135192938906879
GLB1L2	0.09593531912331656	1.5977651171241545	0.30667874473547885
SLX4IP	0.7657846682687334	1.0743193280569463	0.8997684679118292
LAMTOR1	0.7773361783806464	1.043118320470564	0.9065889103575664
P4HA3	0.495365960111703	0.5279701797724541	0.7347624375832209
GRIK4	0.005318593001853324	1.5315464911713226	0.05451341858044682
ST14	0.8064167057380578	0.9789330370688315	0.9193781786406006
HYOU1	0.31447696406326137	1.1567365146177833	0.5876885967972216
GGTLC1	0.6996185800297825	1.4111321130123358	0.8632261838326151
ADAM33	8.42997496197199e-05	0.1166702944398459	0.003911467058948326
SLC22A8	0.6764382692524025	0.08279341836388816	0.8502524981885154
KAT14	0.4244272891023065	1.0674748323809606	0.682769630353141
TKFC	0.6316707981121067	0.9704167264245507	0.8225450460214812
MTA2	0.008917780651137798	1.4075910497602664	0.07460119553985403
TMEM138	0.6155941844001098	1.038779892884349	0.814838029987308
FADS1	0.038158334010644265	1.3627458157802608	0.17978482358275424
TMC2	0.8502909523027504	0.6601646771589489	0.9427154396421522
ROM1	0.7773361783806464	1.0777115972553921	0.9065889103575664
EML3	0.3295209203588092	1.1360996308006308	0.6022709483191904
INCENP	0.08669308709295395	1.358232408580011	0.29016740306872546
ZP1	0.13909800065779704	0.48696488444620123	0.3798159888147635
OOSP2	0.20024470085470658	1.7803276706365996	0.4655326577281653
MS4A3	0.07069353897319611	0.3365931199184673	0.25785677025637455
PLCH2	0.07413247343560357	1.2729726585638828	0.26544389154707987
CPSF7	0.0012525458457031948	1.440401656372916	0.021754078353217597
MS4A2	0.14572550834430248	1.175238429582821	0.38904662226286707
B3GAT3	0.31819683041169516	0.9476952358414058	0.5916647260073937
EI24	0.7485511656250495	1.0289149087007716	0.8905455177703477
CCDC15	0.18542744473419037	1.2281887972467873	0.4449647555156494
CHEK1	0.22144378792881614	1.246756407459057	0.49002365275048726
FEZ1	0.22738212175954933	0.8582052496834062	0.49723587236109834
ESAM	0.9429187058969091	0.9539991314974048	0.9839264701430044
KIRREL3	0.1777405695696927	0.3704489750666195	0.4343928120996453
MPZL2	0.001593252893303939	0.3665837988041385	0.025713444606254788
SCN2B	0.7831298160210926	0.5397697412556904	0.9086960430456267
SIDT2	0.30348208784288966	1.1023118665366085	0.5767713487555209
TMEM25	0.01739505362764466	1.3770920810819	0.11197067671708298
TAGLN	0.014034992507099747	0.3689593722049282	0.09862525729469387
JPH2	0.05228275276460131	1.573961295373174	0.21549418519195893
DUSP15	0.041360971172473775	0.7046885125090151	0.18714215407673207
COMMD7	0.6209339451211492	0.9245589418232352	0.8161991747735367
C20orf144	0.33748762701623836	1.041274595836605	0.6089961173429042
KIAA1755	0.07282924791581422	1.338835478362885	0.2621659046005474
SPATA25	0.31447696406326137	1.5253020560469672	0.5876885967972216
OCSTAMP	0.00017098997239917323	0.0	0.006285458577648055
DSN1	0.8831399713746723	0.9075596003177682	0.9545919149305654
SOGA1	0.12620636209424038	1.3940719609143193	0.3577209605101837
CNBD2	0.5051610460161914	0.8201560291177015	0.7428885078950144
SPINT4	0.560427468077485	0.0	0.7807246100970028
CDH22	0.9669349818332705	0.568706960836552	0.9953263085795032
LSM14B	0.07027637275555919	1.2344148110237065	0.25648776029217096
YTHDF1	0.7831298160210926	1.0362974799576268	0.9086960430456267
CABLES2	0.5002507862136193	1.12321927462224	0.7388241249656754
LTO1	0.22439955050962548	1.2764857023958376	0.49379378015781933
GPHA2	0.24498311333086853	1.4848125415836702	0.5176666278007224
SLC22A9	0.4722271723999013	0.1952428901430856	0.7199591367240502
TRPT1	0.6155941844001098	1.0347856418025758	0.814838029987308
NUDT22	0.21851477160142624	0.8605613079663731	0.48609907652016454
FERMT3	0.6262928935859023	0.9023951665524583	0.8194312508448902
PLCB3	0.11118283365496999	1.2054810403548237	0.3333548026484379
MRPL49	0.3856053411460773	0.8857474159625345	0.6519509433988023
CDC42EP2	0.84831230023978	0.6532037044797385	0.941233916667332
FAU	0.041360971172473775	1.3037819275633942	0.18714215407673207
TM7SF2	0.9369215669136052	0.9520729001320822	0.9813468066416654
VPS51	0.00022023275272545337	1.5761260429550223	0.007343354570974049
TBX6	0.7773361783806464	0.784671525394408	0.9065889103575664
PPP4C	0.9789551953030096	0.9670098047885408	0.9995469932733548
ALDOA	0.019533264548580107	0.663119929169933	0.11963255618543191
TLCD3B	0.001012200097289668	2.110349299017039	0.01918114118297368
DOC2A	0.2458436145932387	0.3344411930765119	0.5179240449437571
HIRIP3	0.029104288095310505	1.3028404911323281	0.1525875754496592
TAOK2	0.4378370407132128	1.1359271248696374	0.6932663949265498
TMEM219	0.9789551953030096	0.9815144621834833	0.9995469932733548
HMGA2	0.07577241661165326	0.10772223812624813	0.26938043770235554
MMP3	0.7374798679664603	0.5763370460001653	0.8837981884587756
CNKSR2	0.9309278478807853	0.7843287024668179	0.9784795451796761
CNTN5	0.05082523828511295	0.2785116251579576	0.2128240794604941
KLRF1	0.7115338471982067	1.128326179083201	0.8712906244087506
CLEC1A	0.31447696406326137	0.7745139519726617	0.5876885967972216
MKX	0.737128012448743	0.6635533616812591	0.8837981884587756
MPP7	0.13807189831884698	0.3870357797966799	0.3781465549725224
ITGB1	0.6209339451211492	0.8521746192473225	0.8161991747735367
FXYD4	0.8478569402357987	0.38425615383638484	0.940842891887685
TRIM48	0.008399009900401112	48.575643561485364	0.07260349608424359
OR8K1	0.6895264098426089	0.0	0.8570863075988463
OR5M9	1.0	nan	1.0
PCDH15	1.866894335540168e-06	8.723849795006437	0.00030732327535748624
CTF1	0.00011978754527530956	0.404200615746374	0.005017031016829392
CWC15	0.08099468793291573	1.2864818987318518	0.2790881756931248
FCGR1A	0.9729443543493346	0.9681175376857875	0.9975525114919439
ARID5B	0.7144498574562824	0.9980924822850321	0.8715846276262974
KLHL1	0.984456275473044	0.2792180676483099	1.0
CDH8	0.6301636121059777	0.8355780367327573	0.8225450460214812
DCUN1D2	0.08969439397832257	1.2524138473077666	0.2959227208789865
TMCO3	0.03738977188077858	0.7349448507265745	0.17766711131401086
TMEM218	0.5180687624492549	1.048044172258789	0.7525174358878881
TIRAP	0.5200428033695976	0.9241781171381215	0.7545559404391962
EEF1AKMT1	0.020610987098542064	0.5872094792977531	0.1236332689361533
LATS2	0.005024602725699264	0.5320781940058897	0.052756935219197325
SAP18	0.9549219503047697	1.0264218423881084	0.989308129000142
ADGRL3	0.0007260309751816117	1.8690566770645354	0.015707991304186392
KIAA1328	0.003634681021305858	1.4106387764227573	0.04306927698518545
FAM124A	0.0938149836845446	1.1063820836951648	0.30426638968049613
MIA2	0.1702828424741421	1.1478025197949988	0.4242727679491951
HNMT	0.8950554637317519	1.0114515239010864	0.9607788038050462
LYPD1	0.0465664563028651	0.5648065915099904	0.2015892028972191
LYPD6B	0.5504509851608658	0.35555672509995034	0.7746190835817558
PDCD4	2.4495990166496564e-05	2.002841449736107	0.0017175318142294313
ADRA2A	0.4572209545228867	1.0706879862692338	0.7086048076968969
GPM6A	0.47943302660233056	1.1214058013921093	0.7248160538738796
WDR17	0.2857068381710433	1.2512007700911318	0.5595042869102527
SPATA4	0.27878906591841945	0.6282464357252497	0.5528761582758851
VEGFC	0.5230041714164845	0.5417118290141707	0.7558009136706464
CCDC102B	0.800578725811299	0.8882482799861262	0.9164201147861712
CD226	0.8357556245814166	1.2780782210669623	0.9352538706006265
CNDP1	0.8831399713746723	0.490192900395471	0.9545919149305654
FSIP1	1.4710154902163941e-05	0.3292357885263735	0.001254405146184079
DLG2	0.33720715027685083	0.8308670500232679	0.6089961173429042
CCDC83	0.1389923366502894	0.5774764822527636	0.37963698241619226
RGS18	0.6301636121059777	0.9260132293316561	0.8225450460214812
PRSS23	0.8298689852229656	0.7942496007883719	0.9328019094677569
MTMR12	0.691549480396046	1.0121762200037536	0.8571349943782631
PPP1R1C	0.016062915136918484	0.4437732679615377	0.10733746786339704
CCT5	0.019089096540951984	1.353104543537461	0.11782709051736616
ATPSCKMT	0.6864400185367299	0.945591601341227	0.8562295572852892
DOCK1	0.019533264548580107	1.3760384234480845	0.11963255618543191
DIXDC1	0.0465664563028651	1.1896034967943383	0.2015892028972191
DLAT	0.49856043118410764	1.1379318792529947	0.7371903087359479
PIH1D2	0.18027727119291914	0.6252726789039637	0.4384978826870297
NKAPD1	0.006828984857292747	1.3826249254182232	0.06425423078201242
TIMM8B	0.2822342211189929	1.214660233794645	0.5565066654464801
IL18	0.6424825465578098	0.8246864500075601	0.8294917198994679
TEX12	0.3807780588309382	1.0698707414719149	0.6487788690010886
PTS	0.5787717926603946	1.0899876993610615	0.7914424159819365
PIP4K2A	0.10419568080042456	0.9603499758457609	0.3215729431419689
C2orf50	0.00010491416813269421	0.11984089390971876	0.004544920176018385
FREM2	0.17522932953663287	0.4121003471113862	0.430534255348215
FOXO1	0.1204054527844645	1.7708200406068164	0.34863805852901464
CRIM1	0.5034021925331287	0.7686320639661114	0.7411079327198584
SEC24D	0.019985936552114603	0.6022130013877515	0.12118954672263983
ABCB9	0.16069097079496802	0.844332931312444	0.41142017421146065
RILPL2	0.07282924791581422	0.7827424281327616	0.2621659046005474
DHX37	0.29987207346185113	1.1378129118977354	0.5737697819594001
UBC	0.6316707981121067	0.9487314555844728	0.8225450460214812
ITPR1	0.29987207346185113	0.6931042756443571	0.5737697819594001
TKTL2	0.0166576404280605	2.382639718593285	0.10892773435012551
PRSS53	0.5976933052121047	1.1972461958738674	0.8047607382128666
SLC7A11	0.05228275276460131	0.5873224387983905	0.21549418519195893
NOCT	0.0344527130688037	0.6259082775991665	0.16853341372235733
ENKUR	0.25544043867616417	0.7789068571147858	0.5287854504733148
GPR158	0.0013900111693605447	2.0105574427838686	0.023432147326059194
LYZL2	0.24145984483731686	0.0	0.5141026976655162
CACNA2D4	0.9849671803936887	0.946131588745084	1.0
DCP1B	0.19068059580386057	1.1217988532240981	0.4522959978903502
CACNA1C	0.766770466769046	1.020302198745728	0.9003120825159593
KCNA6	0.1204054527844645	1.488559123481781	0.34863805852901464
THRB	0.6698270635743053	0.8712363727803728	0.8451653639014268
NGLY1	0.3898133146915937	1.1123303761399665	0.6547426534948836
OXSM	0.16305156412356192	1.2135036511792376	0.41521780473811554
UEVLD	0.061887482787233834	0.7869793633454677	0.23750089938072647
TMEM86A	0.2719810832199535	1.2083421037109385	0.5457784488485202
TMEM263	0.6209339451211492	1.1056856148021321	0.8161991747735367
UBE3B	0.47471182886584073	1.0743464089804526	0.7207387594225324
ANK3	0.90699364933795	0.5918503573048304	0.9665782918045898
IPMK	0.0004728347184504472	1.9828721385946377	0.011809015903674691
RAD9B	0.0809943359080292	0.7334395461134446	0.2790881756931248
PLBD2	0.7428328146704418	0.980493798704919	0.8872326302639568
DLG5	0.0044778400523038265	2.088113109362291	0.04911355158178664
MAT1A	0.11554764031344662	1.82494024279172	0.34125310121277036
SLC2A13	0.022887445069077375	1.4052070151997955	0.131576745400153
GXYLT1	0.27878906591841945	0.8445825526775266	0.5528761582758851
TWF1	0.29628954046607225	0.8784295432444853	0.5696373321640403
DIP2C	0.005024602725699264	1.493247471301598	0.052756935219197325
